,btc_open,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume,nasdaq_open,nasdaq_high,nasdaq_low,nasdaq_close,nasdaq_volume,sp500_close,btc_return,btc_return_30d,btc_volatility_30d,btc_drawdown,btc_crash_flag,btc_boom_flag,btc_convexity,btc_liquidity_cost,eth_return,eth_return_30d,eth_volatility_30d,eth_drawdown,eth_crash_flag,eth_boom_flag,eth_convexity,eth_liquidity_cost,nasdaq_return,nasdaq_return_30d,nasdaq_volatility_30d,nasdaq_drawdown,nasdaq_crash_flag,nasdaq_boom_flag,nasdaq_convexity,nasdaq_liquidity_cost,corr_btc_nasdaq_30d,corr_eth_nasdaq_30d,risk_ratio_btc_vs_nasdaq
2023-03-02,23629.76,23796.93,23195.9,23465.32,239315.45219,1665.03,1677.63,1619.32,1647.8,23283.872779999998,11945.0,12074.7,11810.8,12031.5,0.0,,-0.00692582029601807,0.014710836220164003,0.026518911118820068,-0.6524986068294163,0,0,0.02561354373177092,34554045.06916547,-0.01034816189498089,0.039234606676379125,0.027117637331290786,-0.6569634667549343,0,0,0.035386576040781756,2250046.9663915453,0.005692361703194759,-0.003478693005342315,0.011358938593807082,-0.2748264140026038,0,0,0.0219340896812535,0.0,0.4556360070290783,0.5082807528040443,2.3346272676397377
2023-03-03,23465.32,23476.95,21971.13,22354.34,319954.19785,1647.8,1648.99,1533.11,1569.6,48595.57858,12027.3,12309.5,11991.9,12306.0,0.0,,-0.04734561471993559,-0.05807692858701885,0.027471399128184366,-0.6689512739051117,0,0,0.06736141617243004,6757840.872153038,-0.04745721568151473,-0.04384217547835301,0.027776085952328295,-0.6732430254997845,0,0,0.07382772680937826,1023986.9246914,0.02281511033536976,-0.012375403284056508,0.01055788331034171,-0.25828149862577754,0,0,0.025808548675442904,0.0,0.2424832033518734,0.27186057144209147,2.6019773377777433
2023-03-04,22354.34,22410.0,22157.08,22346.57,121257.38132,1569.6,1577.48,1549.08,1566.94,16466.6933,12027.3,12309.5,11991.9,12306.0,0.0,,-0.0003475835117475734,-0.048634378562847025,0.02742354909165845,-0.6690663409838872,0,0,0.01131806805250194,348848229.9636783,-0.0016946992864422805,-0.04663571815355405,0.027772674351529924,-0.6737967803113101,0,0,0.018124497428108344,9716529.809409782,0.0,-0.02502020314059794,0.010254388241653986,-0.25828149862577754,0,0,0.025808548675442904,0.0,0.2647921383690774,0.2759647201070564,2.67432066176856
2023-03-05,22346.57,22662.09,22189.22,22430.24,154841.75786,1566.94,1589.02,1552.84,1564.77,22981.09199,12027.3,12309.5,11991.9,12306.0,0.0,,0.00374419877412957,-0.04274770718550347,0.027437976936061162,-0.6678272595834808,0,0,0.021081807417129686,41355001.06988469,-0.0013848647682744852,-0.05945819233150407,0.0276563146257653,-0.6742485276575547,0,0,0.023121608926551546,16594346.663297066,0.0,-0.021578386629987123,0.010242267275135023,-0.25828149862577754,0,0,0.025808548675442904,0.0,0.2649930589116622,0.28209258258484865,2.6788941754849582
2023-03-06,22430.24,22602.19,22258.0,22410.0,203751.82957,1564.77,1583.15,1554.85,1566.01,23979.34303,12294.2,12471.6,12262.3,12306.7,0.0,,-0.0009023532516817534,-0.03930408062129287,0.027430531292431826,-0.6681269967359157,0,0,0.01535876840696112,225798013.3724012,0.0007924487304844519,-0.060356414256570234,0.027652782774476335,-0.6739903863168435,0,0,0.01807140439716233,30259421.85701048,5.688282138804901e-05,-0.02152273124811166,0.010242402031474432,-0.2582393075847437,0,0,0.01700699618906783,0.0,0.26535924464526334,0.28206344633646735,2.678131987674304
2023-03-07,22409.41,22557.91,21927.0,22197.96,292519.80912,1566.01,1583.92,1536.27,1561.86,36794.25154,12307.0,12368.2,12128.7,12161.0,0.0,,-0.009461847389558242,-0.03204782995267508,0.02731529435206587,-0.6712671284455148,0,0,0.028421981118985702,30915685.692199726,-0.0026500469345662747,-0.041562601635994345,0.027382015157363764,-0.6748543270942238,0,0,0.03050849628007638,13884324.921502858,-0.011839079525786778,-0.03310700144703993,0.01044166602281079,-0.2670210714113506,0,0,0.01969410410328098,0.0,0.27449454266581136,0.28328592307539097,2.6159875380535773
2023-03-08,22198.56,22287.0,21580.0,21705.44,301460.57272,1561.86,1570.73,1524.0,1532.44,46107.68466,12157.7,12242.8,12088.5,12226.4,0.0,,-0.022187624448372745,-0.046439497911479166,0.0275717648449294,-0.6785609299434009,0,0,0.032572479525870016,13586873.058570212,-0.018836515436722823,-0.050826881387426415,0.02753636465747567,-0.6809789385810969,0,0,0.03049385294040877,2447780.7658789647,0.0053778472165118,-0.020124223602484448,0.01042248677631672,-0.2630792227204784,0,0,0.012620231629915534,0.0,0.25110502380006483,0.2621760363211975,2.645408814861076
2023-03-09,21704.37,21834.99,20042.72,20362.22,443658.28584,1532.44,1546.23,1407.7,1437.4,57394.51901,12222.8,12342.7,11966.3,11998.3,0.0,,-0.06188402538718396,-0.12384608566267608,0.029362670222739647,-0.6984528735152163,1,0,0.0880193809908743,7169188.031520656,-0.06201874135365815,-0.1398788865219368,0.028781524832215098,-0.7007642232756054,1,0,0.096375400027828,925438.1579324495,-0.018656350193024918,-0.0555866031721044,0.010298957221663161,-0.2768274748059213,0,0,0.031371110907378666,0.0,0.30405363193136103,0.2873463437262333,2.851030553915864
2023-03-10,20362.21,20367.78,19549.09,20150.69,618456.4671,1437.4,1438.4,1369.37,1426.6,142760.47454,11995.0,12103.6,11788.4,11888.5,0.0,,-0.010388356475865668,-0.12247136698166616,0.0293495531937888,-0.7015854525594132,0,0,0.04062838542997777,59533562.71525487,-0.007513566161124419,-0.1356087275283112,0.028749572649442518,-0.7030125510817996,0,0,0.0483877751296791,19000336.388236687,-0.009151296433661416,-0.050651611460695634,0.010125746920993814,-0.28344544095665175,0,0,0.026513016780922802,0.0,0.3032966188272545,0.28348560960463376,2.898504617757329
2023-03-11,20150.69,20686.51,19765.03,20455.73,427831.82133,1426.6,1477.95,1407.83,1471.91,113114.69283,11995.0,12103.6,11788.4,11888.5,0.0,,0.015137943167206735,-0.06150662840337939,0.028163570115165296,-0.69706807009999,0,0,0.045047524581132016,28262197.445346158,0.0317608299453247,-0.04770808397761461,0.02722444340154934,-0.6935799832208128,0,0,0.04763878226250254,3561451.5555861695,0.0,-0.042354381640527405,0.010042940378169309,-0.28344544095665175,0,0,0.026513016780922802,0.0,0.2803619544963875,0.2540612411334719,2.8043123837777166
2023-03-12,20455.73,22150.0,20270.6,21997.11,430944.94288,1471.91,1594.0,1449.21,1579.71,97640.83293,11995.0,12103.6,11788.4,11888.5,0.0,,0.07535199183798391,0.017198461608892268,0.031446111163221414,-0.6742415457906996,0,1,0.08543849623882416,5719090.831940799,0.07323817352963147,0.043884226524813386,0.03015120784313311,-0.671138340858986,0,1,0.09165606345468469,1333195.721470829,0.0,-0.033714531873562326,0.009943377822134268,-0.28344544095665175,0,0,0.026513016780922802,0.0,0.2576237658858438,0.22333699853103417,3.162514801365935
2023-03-13,21998.05,24500.0,21813.88,24113.48,687889.31259,1579.71,1695.0,1565.0,1673.41,133665.20831,11892.3,12090.7,11677.9,11943.9,0.0,,0.09621127502658289,0.10295825509833034,0.03590892481163514,-0.6428999095605341,0,1,0.11139495419159735,7149777.82907627,0.059314684340796786,0.08749138928241851,0.03182916850834384,-0.6516320153552462,0,1,0.07768568372365409,2253492.322526641,0.004659965512890496,-0.029211674916485797,0.009997319667112535,-0.28010632142340525,0,0,0.03456157536483068,0.0,0.27467987169564795,0.24375570981006664,3.5918516251156585
2023-03-14,24112.27,26386.87,23976.42,24670.41,699360.93423,1673.41,1777.51,1655.52,1699.17,114085.42807,11950.5,12225.0,11896.2,12200.4,0.0,,0.023096210086640312,0.13252529203242447,0.03604762072111103,-0.6346522508497859,0,0,0.09770611838230499,30280319.966059536,0.015393717020933284,0.12125351387734096,0.03170685299502249,-0.646269337180472,0,0,0.07179387583349518,7411163.51581784,0.021475397483234016,-0.008363609763234248,0.01080327167459577,-0.2646463185303053,0,0,0.026949936067669853,0.0,0.29028300084227493,0.2533121844436374,3.336728765100891
2023-03-15,24670.41,25196.97,23896.95,24285.66,581450.72984,1699.17,1716.4,1610.86,1649.82,150645.57197,12197.3,12276.7,11965.3,12267.5,0.0,,-0.01559560623435119,0.11535287317838683,0.03622887743125899,-0.6403500704841392,0,0,0.0535303549502052,37282959.589585565,-0.029043591871325436,0.09579633233483231,0.03223457495757028,-0.6565429461837758,0,0,0.06397061497617934,5186876.360494784,0.005499819678043361,-0.019392330996554796,0.010377387334323791,-0.2606020058826366,0,0,0.025384145098838514,0.0,0.2976057572984271,0.25778247473016275,3.4911333028976412
2023-03-16,24285.66,25167.4,24123.0,24998.78,439421.32998,1649.82,1692.55,1632.44,1673.26,73332.02072,12268.8,12602.9,12186.1,12581.4,0.0,,0.02936383034267953,0.1260792870579246,0.03641537162873269,-0.6297893709710788,0,0,0.041778038768291954,14964709.140626717,0.014207610527209091,0.0755465279965033,0.03181258262973226,-0.6516632421303322,0,0,0.03592388511050279,5161456.88009906,0.02558793560220085,-0.0001986665501155782,0.011377046073425231,-0.241682337624765,0,0,0.033128268714133505,0.0,0.31596761058134887,0.2476128262753246,3.200772800425278
2023-03-17,24998.78,27756.84,24890.0,27395.13,624460.68091,1673.26,1800.0,1662.59,1789.36,89642.69056,12576.9,12681.2,12442.7,12518.9,0.0,,0.09585867790348179,0.12625693500876722,0.036430292757575866,-0.59430146952655,0,1,0.10464779688944714,6514387.945083883,0.06938551091880507,0.06842771501588274,0.03126607462716612,-0.6274937182137452,0,1,0.07679281977913896,1291950.9628658677,-0.00496765065890914,-0.015058653218256057,0.011252014528243618,-0.2454493948599258,0,0,0.019051194593774214,0.0,0.20424108824114098,0.14960478571444483,3.2376656010776084
2023-03-18,27395.13,27724.85,26578.0,26907.49,371238.97174,1789.36,1841.75,1747.23,1758.91,84093.27342,12576.9,12681.2,12442.7,12518.9,0.0,,-0.017800244057976755,0.1441368465990751,0.03598699041840953,-0.6015230023829399,0,0,0.04262196139439236,20855824.334352024,-0.01701725756695116,0.07369108589357776,0.031147962809616545,-0.6338327535562093,0,0,0.05373782626740423,4941643.720952921,0.0,0.007192566072649731,0.010483039831039083,-0.2454493948599258,0,0,0.019051194593774214,0.0,0.14529311488943272,0.1038520273939331,3.432874115684948
2023-03-19,26907.49,28390.1,26827.22,27972.87,372066.99054,1758.91,1841.0,1758.05,1780.56,68624.63884,12576.9,12681.2,12442.7,12518.9,0.0,,0.039594179910500626,0.13849833760480768,0.03580325876650995,-0.5857456324490941,0,0,0.05587127813484986,9397009.798180655,0.01230875940212961,0.051178661880781906,0.030647753847213886,-0.6293256890187923,0,0,0.0465864671788651,5575263.992526081,0.0,0.013405324892943549,0.010413045906355608,-0.2454493948599258,0,0,0.019051194593774214,0.0,0.16973093217990454,0.12805454318464007,3.4383046714132623
2023-03-20,27972.87,28472.0,27124.47,27717.01,477378.23373,1780.56,1803.44,1723.53,1732.74,74932.15302,12594.8,12626.4,12402.1,12577.1,0.0,,-0.009146719660871439,0.1252462756704198,0.03589365680893163,-0.5895347010173737,0,0,0.04861743745086497,52191138.41006629,-0.02685671923439814,0.024302004575468494,0.03109773415634536,-0.6392807849162185,0,0,0.046117709523644676,2790069.9435889153,0.00464897075621673,0.01811661661256525,0.010439964525170079,-0.241941511162544,0,0,0.017833999888686523,0.0,0.16354162794286436,0.11333733636009362,3.4380981220207416
2023-03-21,27717.01,28438.55,27303.1,28105.47,420929.7422,1732.74,1835.0,1717.82,1801.26,85816.09281,12575.1,12772.9,12553.3,12752.4,0.0,,0.014015220256441863,0.15794940292751747,0.03574676926253922,-0.5837819394445058,0,0,0.04039960904407579,30033737.191476163,0.039544305550746284,0.07222324739721286,0.03182476238512585,-0.6250163940569201,0,0,0.06505446187668636,2170124.6213219757,0.013938030229544207,0.03230715679211227,0.010716460991658766,-0.23137566902936502,0,0,0.017220287945798468,0.0,0.1689796415083004,0.15659774767779436,3.33568478749795
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296,1801.26,1819.43,1709.99,1734.34,125549.17575000001,12752.8,12959.4,12556.6,12577.9,0.0,,-0.030403334297558482,0.09696282937904055,0.03616312938262923,-0.596436356280256,0,0,0.08316217734634766,7371340.822463311,-0.03715177153770144,0.01818758219049399,0.032566985506020794,-0.6389476993153008,0,0,0.0631018139465157,3379358.1506338622,-0.013683698754744178,0.019774606778012016,0.011044406211313315,-0.241893292829934,0,0,0.032024423790934835,0.0,0.21023279712205734,0.20606508076895133,3.27433598034685
2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.60818,1734.34,1856.0,1729.31,1813.89,105357.70242,12573.1,12910.5,12573.1,12751.2,0.0,,0.038326709104299805,0.1571742537264602,0.03650706397674748,-0.5809690899023381,0,0,0.05813663770908427,3356655.9096775656,0.04586759228294346,0.09297477087714445,0.033151635981011764,-0.6223870995946764,0,0,0.06984436762979014,2296996.0751399207,0.013778134664769182,0.05551922519763264,0.010531798971117555,-0.23144799652828005,0,0,0.026460254721124257,0.0,0.2164070947780957,0.20566363111342661,3.4663621488829217
2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.06544,1813.89,1818.52,1726.31,1749.51,123257.70324,12757.8,12805.8,12610.0,12801.8,0.0,,-0.029720014659621374,0.13531683001677686,0.03695554773309334,-0.5934226946932751,0,0,0.05005742234324681,2901816.752432624,-0.0354927807088633,0.06451554019519556,0.033832956868601785,-0.6357896314616004,0,0,0.0527061863035936,3472753.2205355703,0.003968253968253954,0.05460087321855167,0.010524457485472392,-0.22839818699069395,0,0,0.015294724179412213,0.0,0.2116661049507407,0.1974331763260661,3.511393596313114
2023-03-25,27454.46,27787.33,27156.09,27462.95,50844.08102,1749.51,1763.6,1713.0,1741.92,46821.30766,12757.8,12805.8,12610.0,12801.8,0.0,,0.0003088750210802349,0.14714789350130753,0.03686008243337365,-0.5932971131195278,0,0,0.02298514908267326,164605201.12690383,-0.004338357597270082,0.0554724092173271,0.033855248415538046,-0.6373697062809535,0,0,0.029048406356204596,10792379.071211558,0.0,0.05230364555505318,0.010529456403558176,-0.22839818699069395,0,0,0.015294724179412213,0.0,0.21339379610758982,0.19832795440635845,3.50066005442761
2023-03-26,27462.96,28194.4,27417.76,27968.05,49671.70353,1741.92,1800.11,1739.35,1774.09,56332.27808,12757.8,12805.8,12610.0,12801.8,0.0,,0.018392051837111456,0.20628424315589755,0.03626542543774637,-0.5858170125417191,0,0,0.027768829074604883,2700714.2521548374,0.01846812712409296,0.10345449569587495,0.03354880976149472,-0.630672603917503,0,0,0.034248544324132366,3050241.4889756613,0.0,0.0690884796859994,0.010009342324249234,-0.22839818699069395,0,0,0.015294724179412213,0.0,0.16253623720754107,0.15476899222123705,3.6231540526241304
2023-03-27,27968.05,28023.86,26508.14,27124.91,88039.46898,1774.09,1780.41,1686.87,1715.37,83958.24309,12800.1,12860.8,12652.3,12700.4,0.0,,-0.030146542215134797,0.17134464766052004,0.03686807306874307,-0.5983031974579208,0,0,0.05587926374686593,2920382.6809687577,-0.03309865903082709,0.07562219003367243,0.034160354996879444,-0.6428968454711808,0,0,0.054530509452771235,2536604.8106588167,-0.00792076114296425,0.06062048519771168,0.01017459292155403,-0.23450986064901883,0,0,0.01641680576989701,0.0,0.18960499088382876,0.18354386736905903,3.623539252882409
2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44341,1715.37,1795.13,1701.53,1772.92,79319.90738,12696.2,12721.2,12522.4,12636.0,0.0,,0.005019740157663266,0.1573442412072248,0.03680690709273068,-0.5962867838869955,0,0,0.03258199329666815,15658636.573775232,0.033549613202982664,0.0802715119609061,0.03428701200880698,-0.630916172763174,0,0,0.0527942603163144,2364256.2809154955,-0.005070706434442962,0.055242390078917625,0.010251026408727349,-0.2383914364241285,0,0,0.015732826843938043,0.0,0.1909737104252276,0.16549557635710385,3.5905547132185243
2023-03-29,27261.06,28650.0,27240.1,28348.6,89486.16008,1772.92,1827.78,1772.48,1793.13,81958.72164,12633.8,12878.0,12631.8,12849.8,0.0,,0.03989315166279228,0.2067295842983745,0.03729738035380604,-0.5801813913283258,0,0,0.04973437841727639,2243145.3499826845,0.011399273514879349,0.09803189144172841,0.03428383697453174,-0.626708885266583,0,0,0.030839927947220753,7189813.42406479,0.016919911364355666,0.06447417470902539,0.01055847454210737,-0.22550508703409045,0,0,0.01915983128142078,0.0,0.23173588920958696,0.17692146881371268,3.53245583729972
2023-03-30,28348.6,29184.68,27686.0,28028.53,98865.43256,1793.13,1829.62,1762.92,1793.54,94537.64348,12850.3,12996.4,12818.8,12976.8,0.0,,-0.011290504645732002,0.21117668334516626,0.037229836898195624,-0.5849213552798981,0,0,0.05346980380348168,8756503.63709264,0.00022865046036812942,0.1174912926721372,0.03406493271206066,-0.6266235320813478,0,0,0.03718902282636563,413441149.06355107,0.009883422310074774,0.07970845675108995,0.010576279650955225,-0.21785042673224367,0,0,0.013685962641020928,0.0,0.20679767006773903,0.16140999094748276,3.52012266370117
2023-03-31,28028.53,28656.69,27511.71,28465.36,78198.12139,1793.54,1846.83,1780.0,1821.92,66696.98924,12968.1,13202.7,12948.3,13200.0,0.0,,0.015585191231934026,0.20468052564288675,0.037172201896209844,-0.5784522752256432,0,0,0.040223626189867245,5017459.847087012,0.0158234552895391,0.09422653045290486,0.033564616420894845,-0.6207154262350709,0,0,0.03668108369192935,4215068.44547467,0.01719992602182363,0.10336526405536883,0.010809660119113091,-0.20439751193403735,0,0,0.019272727272727382,0.0,0.2223368134013781,0.20055371274887981,3.4387915159856646
2023-04-01,28465.36,28819.71,28220.27,28452.73,30238.44753,1821.92,1842.84,1808.31,1820.81,24881.66205,12968.1,13202.7,12948.3,13200.0,0.0,,-0.00044369718141634706,0.21254387325636293,0.03710797886896324,-0.5786393147629582,0,0,0.021067925643690383,68149556.27600297,-0.0006092473873716697,0.10499453817210824,0.03347257122840673,-0.6209465043707076,0,0,0.01896408741164645,40839327.62364891,0.0,0.09712005984291228,0.01081690952040837,-0.20439751193403735,0,0,0.019272727272727382,0.0,0.2275683706378934,0.20558055927696153,3.430549593990351
2023-04-02,28452.74,28530.0,27856.43,28171.87,37365.65692,1820.81,1824.64,1772.21,1794.4,31317.21558,12968.1,13202.7,12948.3,13200.0,0.0,,-0.0098711090289052,0.26024163540502654,0.03582060418655063,-0.5827986120274272,0,0,0.023909310954508867,3785351.6719415146,-0.014504533696541588,0.14322120285423057,0.03224843275504892,-0.6264444985708546,0,0,0.029218680338831956,2159131.389115479,0.0,0.0726474890297415,0.010169335065446232,-0.20439751193403735,0,0,0.019272727272727382,0.0,0.3598561843029334,0.3418242962667722,3.5224101410682946
2023-04-03,28171.87,28500.99,27200.24,27800.0,79180.01405,1794.4,1839.93,1763.0,1810.6,75281.7982,13161.8,13173.1,13041.8,13156.8,0.0,,-0.013200046713263913,0.2440387943205602,0.03600452181198666,-0.5883056898375036,0,0,0.04678956834532374,5998460.140738406,0.009028087382969119,0.1555005296948191,0.032231446807774886,-0.6230720068615634,0,0,0.042488677786369194,8338611.670495925,-0.003272727272727316,0.06913700633837139,0.010213318436165004,-0.20700130189498056,0,0,0.00997963030524148,0.0,0.3658369891881798,0.3365779503270864,3.525248604019825
2023-04-04,27800.0,28444.44,27662.79,28165.47,49722.55691,1810.6,1891.59,1802.25,1870.41,74270.45904,13149.0,13242.1,13062.4,13125.1,0.0,,0.013146402877697971,0.2556918695475394,0.03600788366208171,-0.5828933905736516,0,0,0.027752066626262506,3782214.7663071696,0.033033248646857416,0.19532583063325615,0.032594824649176825,-0.6106208507422605,0,0,0.04776492854507831,2248353.9948023153,-0.0024094004621183496,0.06656102714123202,0.010241309313354229,-0.20891195332465404,0,0,0.013691324256577148,0.0,0.3616896042386499,0.31719555947697253,3.515941897752277
2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.64732,1870.41,1942.95,1864.78,1908.76,88478.76167,13122.3,13142.1,12901.3,12967.2,0.0,,0.00016119028015504355,0.25702855867916097,0.03599910625133846,-0.5828261570424237,0,0,0.03443023271912227,376783757.82959,0.020503525964895353,0.21886833417411133,0.03267492027326184,-0.6026372052452654,0,0,0.04095328904629187,4315292.826636676,-0.012030384530403504,0.05366995213989134,0.010561327137432642,-0.21842904672356428,0,0,0.01856993028564386,0.0,0.35949182224195175,0.28645599246794723,3.4085746703176913
2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.94963,1908.76,1909.66,1853.83,1872.36,66773.24598,12959.8,13083.1,12851.3,13054.7,0.0,,-0.004834574073633635,0.26290073502249767,0.03593038586096689,-0.5848430148877845,0,0,0.01680291876026882,8298324.947702671,-0.019069972128502366,0.19880142906534526,0.032980500879991,-0.6102149026661421,0,0,0.029817983721079362,3501484.4549958655,0.006747794435190357,0.07348902228435161,0.010275057842231355,-0.21315516659433917,0,0,0.01775605720545099,0.0,0.3413126470661655,0.2659746581670643,3.496851447860044
2023-04-07,28033.83,28100.0,27766.94,27906.33,24762.09387,1872.36,1882.36,1841.13,1863.76,36083.46836,13052.8,13081.2,13008.5,13076.9,0.0,,-0.004547721288072681,0.2856836811416863,0.03555462414557755,-0.5867310331468714,0,0,0.011934926591923814,5444933.374789196,-0.004593133799055682,0.21620422333011402,0.0327032997783094,-0.6120052377710744,0,0,0.022121947031806557,7855941.363607755,0.001700536971358968,0.06956258587973574,0.010260447314317859,-0.2118171078644101,0,0,0.0055594215754498945,0.0,0.35505845370406386,0.2773473343765253,3.465208523986858
2023-04-08,27906.34,28154.99,27859.02,27938.38,19479.96735,1863.76,1879.32,1847.26,1848.96,21668.474439999998,13052.8,13081.2,13008.5,13076.9,0.0,,0.0011484849494720617,0.37206945018765136,0.032990946135480634,-0.5862563999583567,0,0,0.010593670785492972,16961299.96823627,-0.007940936601279147,0.286322526784472,0.030155651180332838,-0.6150862795795626,0,0,0.017339477327795054,2728701.6936380845,0.0,0.08989606860971966,0.009482722272584806,-0.2118171078644101,0,0,0.0055594215754498945,0.0,0.24799145635237962,0.15102346759360802,3.4790548954819274
2023-04-09,27938.38,28530.0,27800.0,28323.76,32531.16101,1848.96,1873.29,1823.87,1858.74,41986.62306,13052.8,13081.2,13008.5,13076.9,0.0,,0.013793927922807203,0.4055975254445381,0.03274211110436228,-0.5805492505608595,0,0,0.025773414264207862,2358366.493458859,0.005289460020768466,0.30291602411327645,0.030006152120284894,-0.6130502938439536,0,0,0.026587903633644334,7937775.031363177,0.0,0.09996214829457029,0.009224811745762736,-0.2118171078644101,0,0,0.0055594215754498945,0.0,0.2255095116238653,0.13221345599556708,3.5493489204170054
2023-04-10,28323.76,29770.0,28170.0,29637.34,67754.0622,1858.74,1918.71,1846.89,1910.19,51601.51764,13080.3,13098.6,12865.4,13064.6,0.0,,0.046377317135860574,0.44885271755151246,0.033339506016758384,-0.5610962501312461,0,0,0.05398595150576941,1460930.725945398,0.027680041318312476,0.29776277082158553,0.029909856773674835,-0.6023395099894453,0,0,0.03759835409043076,1864213.221521798,-0.0009405898951585501,0.09892753501282758,0.009237728724322753,-0.2125584647282897,0,0,0.01784976195214555,0.0,0.20637056572467763,0.13191945097241406,3.6090548793046326
2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.07621,1910.19,1937.21,1881.84,1889.98,46689.82127,13062.8,13108.7,12951.7,12980.4,0.0,,0.01899900598366777,0.37292671628227514,0.03122301645269592,-0.5527575151612354,0,0,0.031787637390473376,3578610.4011095455,-0.010580099361843565,0.1964094675605017,0.02753771568787033,-0.6065467974860363,0,0,0.029296606313294383,4412980.9695903165,-0.006444896896958263,0.09184506035244144,0.009388197179975216,-0.21763344423549838,0,0,0.01209515885488891,0.0,0.23197110348635866,0.191214603044532,3.3257698572410868
2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48451,1889.98,1932.59,1853.55,1917.38,77849.77289000001,12975.3,13141.9,12837.8,12857.1,0.0,,-0.010342571394702404,0.2394755962225279,0.02697622781272722,-0.5573831524914244,0,0,0.028392599455234098,5999419.500994452,0.014497507910136598,0.14579212506199912,0.02572152074212485,-0.6008427065703216,0,0,0.04122291877457779,5369869.061211354,-0.009498936858648332,0.07645743852510489,0.009652769772860156,-0.2250650947490236,0,0,0.023652301063225793,0.0,0.2708639682388683,0.16967648892171153,2.7946589943524693
2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.11731,1917.38,2022.24,1899.51,2011.79,87347.96698,12857.8,13126.4,12827.5,13078.9,0.0,,0.01625297317625396,0.2311850512415481,0.026868734148586395,-0.5501893127415095,0,0,0.024376568784190603,3195359.0763495727,0.049239065808551086,0.18398394510260885,0.026913917392216668,-0.5811885743311745,0,0,0.061005373324253535,1773956.2643218974,0.01725116861500653,0.0720058358742337,0.009393816653343634,-0.21169656203288495,0,0,0.022853603896352114,0.0,0.2565382146958222,0.2292897198700422,2.8602544138945496
2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19452,2011.79,2128.59,2009.3,2099.6,136333.45066,13090.3,13154.4,12957.9,13101.1,0.0,,0.003064808400913499,0.2545234512877146,0.02653442133889898,-0.548810729168379,0,0,0.033938437512411,24792396.997274674,0.04364769682720371,0.2726236801590476,0.026923102406613067,-0.5629084201958127,0,0,0.056815583920746905,3123496.297290682,0.0016973904533257311,0.06795190544120655,0.009375665337514213,-0.2103585033029558,0,0,0.014998740563769455,0.0,0.27094531157457596,0.2425050447246466,2.8301344045829655
2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81247,2099.6,2110.72,2071.49,2090.79,43662.93204,13090.3,13154.4,12957.9,13101.1,0.0,,-0.005640213831849872,0.21186273890165852,0.026327698092728828,-0.5513555331345058,0,0,0.012992204347305076,4508653.06557516,-0.004196037340445824,0.24953085593392532,0.026996131009124357,-0.5647424727858655,0,0,0.01876324260207865,10405729.129681572,0.0,0.04130700875896176,0.00827762856425342,-0.2103585033029558,0,0,0.014998740563769455,0.0,0.2301304514097694,0.2549862241683443,3.1805807765542835
2023-04-16,30295.1,30549.99,30120.0,30304.65,26431.99322,2090.79,2142.71,2072.87,2118.8,51492.26858,13090.3,13154.4,12957.9,13101.1,0.0,,0.0003155626868909245,0.10620573802716038,0.02025558068875902,-0.5512139576810829,0,0,0.01418891160267489,83758811.57654192,0.01339684999449986,0.18411051996244487,0.024402632665243035,-0.5589113929848009,0,0,0.032962053992826194,3843607.2782085044,0.0,0.046505683406689036,0.008195484439539682,-0.2103585033029558,0,0,0.014998740563769455,0.0,0.4248010144273891,0.3526125836694582,2.471550781736205
2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81127,2118.8,2120.07,2056.78,2074.48,56593.683489999996,13119.3,13122.1,12981.4,13084.9,0.0,,-0.028852997807267244,0.09375753739943771,0.020752059396495874,-0.5641627803760427,0,0,0.03654094916560398,1956184.6600888495,-0.02091750047196539,0.1794122496318742,0.024539139065488956,-0.5681378641302198,0,0,0.030508850410705314,2705564.9650970395,-0.0012365373899901888,0.04521164000031952,0.008206643933676917,-0.21133492453830952,0,0,0.010752852524665893,0.0,0.4255647565152138,0.3568665537329984,2.5286870342293213
2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89434,2074.48,2125.2,2051.0,2103.6,52397.2424,13089.9,13202.8,13044.8,13093.4,0.0,,0.03227085582293321,0.08605266459966376,0.020348311492257746,-0.55009794029929,0,0,0.04569517916551052,1921389.239452521,0.014037252709112602,0.1814260682032618,0.024556958357729322,-0.5620757061935185,0,0,0.035272865563795316,3732725.067971063,0.0006496037417176304,0.04589061339255052,0.008203385556075565,-0.21082260475432765,0,0,0.012067148334275284,0.0,0.440395768537813,0.35721217350376017,2.4804742564421955
