,btc_open,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume,nasdaq_open,nasdaq_high,nasdaq_low,nasdaq_close,nasdaq_volume
2023-05-23 08:00:00,27304.4,27349.0,27250.32,27337.36,4034.79813,1853.77,1857.66,1849.57,1854.91,4667.36718,13886.7,13895.2,13856.0,13866.3,0.0
2023-05-23 12:00:00,27337.36,27386.26,27175.19,27320.05,5982.18313,1854.91,1860.49,1842.0,1856.66,11381.66079,13866.1,13871.3,13797.5,13799.8,0.0
2023-05-23 16:00:00,27320.04,27328.48,27100.79,27181.22,4947.99802,1856.66,1857.32,1842.11,1851.53,7925.73662,13800.0,13836.6,13735.6,13754.1,0.0
2023-05-23 20:00:00,27181.23,27249.38,27151.38,27219.61,2621.9011,1851.53,1857.0,1846.91,1854.06,3618.91599,13753.9,13778.4,13670.3,13691.9,0.0
2023-05-24 00:00:00,27219.61,27219.61,26649.88,26786.0,8310.29731,1854.06,1854.15,1812.39,1821.96,14622.51954,13691.1,13715.9,13688.8,13712.0,0.0
2023-05-24 04:00:00,26786.01,26830.42,26613.0,26678.67,7316.11741,1821.96,1828.27,1814.08,1814.29,7228.39,13711.7,13713.0,13688.7,13709.0,0.0
2023-05-24 08:00:00,26678.67,26839.02,26670.0,26742.24,5232.44209,1814.29,1821.08,1810.45,1815.99,5500.1964,13709.2,13712.4,13649.8,13681.1,0.0
2023-05-24 12:00:00,26742.25,26742.25,26080.5,26314.69,19023.6564,1815.99,1818.0,1776.64,1793.3,17346.25974,13681.3,13691.3,13604.1,13606.3,0.0
2023-05-24 16:00:00,26314.69,26397.64,26159.97,26252.33,8949.56603,1793.3,1798.46,1784.62,1792.77,11021.723,13606.6,13634.9,13527.2,13563.0,0.0
2023-05-24 20:00:00,26252.34,26486.46,26242.62,26329.01,5560.98646,1792.77,1809.07,1792.0,1800.19,9076.21471,13563.0,13805.1,13538.9,13801.5,0.0
2023-05-25 00:00:00,26329.0,26394.37,25871.89,26183.72,8738.553,1800.19,1807.19,1760.38,1781.37,15316.45868,13840.7,13845.2,13765.9,13812.3,0.0
2023-05-25 04:00:00,26183.73,26300.0,26126.76,26131.27,4175.09584,1781.37,1787.34,1774.53,1778.62,6594.07519,13812.2,13822.5,13785.7,13794.5,0.0
2023-05-25 08:00:00,26131.27,26335.16,26128.37,26296.62,4349.74729,1778.62,1792.36,1778.62,1789.76,5562.92201,13794.6,13847.1,13788.5,13846.6,0.0
2023-05-25 12:00:00,26296.61,26499.99,26168.6,26226.12,9538.70156,1789.76,1813.9,1786.6,1791.35,15286.50168,13846.6,13932.8,13844.6,13926.5,0.0
2023-05-25 16:00:00,26226.12,26631.98,26207.47,26468.68,7740.72317,1791.35,1818.54,1791.32,1808.94,13918.46988,13925.7,13965.5,13814.4,13937.5,0.0
2023-05-25 20:00:00,26468.67,26551.02,26432.46,26473.79,2892.62809,1808.94,1813.71,1805.81,1806.05,4645.02905,13937.8,13993.5,13904.0,13944.3,0.0
2023-05-26 00:00:00,26473.8,26539.34,26350.0,26435.14,4447.14298,1806.05,1808.8,1796.89,1807.49,5760.69725,13942.0,13951.8,13917.9,13932.6,0.0
2023-05-26 04:00:00,26435.14,26534.05,26327.24,26501.33,3969.78034,1807.49,1817.5,1802.17,1816.76,5168.36614,13932.4,13935.6,13889.0,13917.7,0.0
2023-05-26 08:00:00,26501.34,26549.0,26423.62,26463.29,5035.26395,1816.76,1818.19,1811.45,1812.51,3864.45107,13918.4,13960.1,13908.9,13953.3,0.0
2023-05-26 12:00:00,26463.29,26932.16,26355.81,26750.21,12837.29542,1812.51,1837.9,1809.29,1830.89,12387.95557,13953.1,14008.1,13929.7,13986.1,0.0
2023-05-26 16:00:00,26750.22,26837.34,26610.49,26767.21,6306.29004,1830.89,1836.5,1822.73,1835.44,6318.7736,13985.8,14286.9,13978.5,14280.2,0.0
2023-05-26 20:00:00,26767.22,26807.5,26686.0,26705.92,2465.4144,1835.44,1837.35,1826.43,1827.82,3348.65434,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-27 00:00:00,26705.93,26782.73,26633.0,26752.0,2670.95052,1827.82,1835.98,1825.1,1833.92,2709.74497,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-27 04:00:00,26752.0,26786.51,26710.0,26722.8,2156.5994,1833.92,1835.47,1828.75,1829.79,1663.54417,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-27 08:00:00,26722.8,26732.66,26666.37,26699.02,2242.83881,1829.79,1830.0,1823.22,1827.13,2441.50232,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-27 12:00:00,26699.02,26777.77,26551.0,26690.05,3174.31189,1827.13,1831.99,1812.31,1823.5,4079.38484,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-27 16:00:00,26690.06,26846.0,26620.35,26729.6,2781.7237,1823.5,1829.1,1817.5,1825.61,2712.67782,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-27 20:00:00,26729.6,26895.0,26726.01,26854.27,2069.26238,1825.61,1832.05,1824.44,1830.17,3128.08408,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-28 00:00:00,26854.28,27247.1,26764.36,27187.23,8004.20461,1830.17,1859.67,1823.62,1850.62,9934.07891,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-28 04:00:00,27187.24,27285.52,27128.41,27226.37,5618.39448,1850.62,1858.5,1845.44,1847.91,3905.66121,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-28 08:00:00,27226.38,27344.23,27136.01,27153.76,4114.67614,1847.91,1851.27,1843.23,1843.64,3270.88278,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-28 12:00:00,27153.76,27280.0,27100.02,27272.17,4058.9424,1843.64,1845.0,1837.05,1843.55,3022.44347,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-28 16:00:00,27272.17,27746.33,27212.91,27525.99,10140.27075,1843.55,1858.62,1839.63,1848.68,7620.78204,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-28 20:00:00,27525.99,28261.32,27525.99,28065.0,11979.52017,1848.68,1922.5,1848.68,1908.83,19821.32192,14280.3,14331.2,14254.2,14328.8,0.0
2023-05-29 00:00:00,28065.01,28447.14,27914.28,27954.99,12178.46709,1908.83,1927.74,1901.32,1903.76,12373.19021,14403.5,14417.9,14368.7,14374.2,0.0
2023-05-29 04:00:00,27954.99,28047.01,27841.0,27907.87,6651.3647,1903.76,1905.6,1893.37,1899.97,8410.32924,14374.0,14385.8,14352.4,14363.5,0.0
2023-05-29 08:00:00,27907.86,27971.01,27745.78,27913.87,5028.062,1899.97,1905.3,1894.05,1903.3,4577.04716,14363.7,14401.0,14355.7,14367.8,0.0
2023-05-29 12:00:00,27913.87,27949.7,27588.0,27630.51,7542.99192,1903.3,1905.19,1885.95,1889.52,9533.74624,14368.1,14388.0,14336.2,14342.8,0.0
2023-05-29 16:00:00,27630.5,27737.99,27524.6,27637.94,7602.66189,1889.52,1895.09,1873.46,1891.13,11317.31901,14343.2,14379.5,14336.5,14375.0,0.0
2023-05-29 20:00:00,27637.94,27818.0,27554.57,27736.4,3381.87185,1891.13,1902.07,1886.45,1892.53,6306.06499,14343.2,14379.5,14336.5,14375.0,0.0
2023-05-30 00:00:00,27736.39,27940.55,27584.45,27829.23,4057.20611,1892.53,1912.42,1881.47,1901.06,6257.34826,14372.0,14380.0,14352.0,14358.0,0.0
2023-05-30 04:00:00,27829.23,27848.28,27672.93,27733.22,3551.68079,1901.06,1909.0,1893.12,1898.63,5385.90117,14357.8,14368.9,14348.5,14363.8,0.0
2023-05-30 08:00:00,27733.22,28038.59,27712.19,28021.4,6468.5174,1898.63,1916.72,1898.62,1915.66,6486.78486,14363.3,14455.7,14356.2,14443.1,0.0
2023-05-30 12:00:00,28021.39,28027.78,27615.0,27673.08,9424.08758,1915.66,1915.87,1894.26,1900.6,15531.13179,14442.9,14539.8,14439.6,14496.1,0.0
2023-05-30 16:00:00,27673.08,27862.84,27554.0,27850.2,5809.72829,1900.6,1912.47,1891.5,1907.32,9976.82226,14496.9,14529.3,14363.6,14417.1,0.0
2023-05-30 20:00:00,27850.21,27855.13,27651.17,27694.4,3375.53354,1907.32,1914.97,1897.53,1900.68,5463.86167,14417.1,14417.8,14306.9,14372.6,0.0
2023-05-31 00:00:00,27694.39,27835.51,27571.04,27657.3,4589.66625,1900.68,1907.36,1884.53,1897.8,6120.11489,14361.1,14399.9,14353.8,14386.0,0.0
2023-05-31 04:00:00,27657.29,27677.67,26968.49,27167.9,14852.80264,1897.8,1898.25,1857.66,1869.36,13983.40002,14385.7,14387.0,14341.7,14343.9,0.0
2023-05-31 08:00:00,27167.91,27203.73,26994.33,27097.18,7051.71041,1869.36,1872.99,1862.28,1865.36,4095.34322,14342.8,14342.8,14303.5,14335.3,0.0
2023-05-31 12:00:00,27097.18,27231.34,26851.0,26911.54,10524.42883,1865.36,1875.12,1846.8,1858.04,12938.89793,14334.9,14357.1,14288.1,14291.3,0.0
2023-05-31 16:00:00,26911.55,27123.43,26839.01,27010.57,5607.89699,1858.04,1869.65,1854.5,1863.57,5385.50139,14291.9,14383.2,14224.1,14250.8,0.0
2023-05-31 20:00:00,27010.57,27299.99,27005.16,27210.35,3962.30061,1863.57,1878.78,1861.8,1873.53,5243.37214,14250.9,14335.8,14243.1,14259.6,0.0
2023-06-01 00:00:00,27210.36,27350.0,26605.05,26779.94,11213.18795,1873.53,1888.84,1838.7,1855.46,20631.9941,14262.1,14288.8,14246.8,14253.2,0.0
2023-06-01 04:00:00,26779.93,26883.6,26746.0,26802.67,4613.77433,1855.46,1860.24,1851.16,1854.31,6053.17324,14253.4,14304.6,14220.1,14256.2,0.0
2023-06-01 08:00:00,26802.66,26951.07,26790.96,26892.96,4275.56782,1854.31,1865.59,1852.03,1861.36,5039.35672,14256.2,14297.1,14249.8,14281.3,0.0
2023-06-01 12:00:00,26892.95,26981.34,26782.53,26894.48,6481.67546,1861.36,1866.5,1855.9,1863.05,10857.58096,14281.4,14308.1,14243.5,14268.6,0.0
2023-06-01 16:00:00,26894.47,27175.0,26656.0,26862.68,8974.24713,1863.05,1882.76,1857.38,1869.27,14222.61771,14268.1,14437.1,14223.8,14433.6,0.0
2023-06-01 20:00:00,26862.68,26942.98,26713.34,26817.93,3659.35611,1869.27,1873.61,1853.06,1861.81,7280.16581,14433.6,14499.5,14405.3,14468.4,0.0
2023-06-02 00:00:00,26817.93,27017.0,26505.0,27000.0,7016.0416,1861.81,1880.49,1847.68,1878.67,11051.24213,14466.7,14469.5,14451.8,14453.1,0.0
2023-06-02 04:00:00,27000.01,27213.0,26949.4,27049.65,6856.64454,1878.67,1896.91,1875.54,1885.26,10258.32263,14453.1,14486.9,14447.3,14480.4,0.0
2023-06-02 08:00:00,27049.65,27183.07,27049.38,27130.75,3577.11,1885.26,1901.49,1885.26,1894.94,5741.19929,14480.6,14502.0,14466.8,14501.9,0.0
2023-06-02 12:00:00,27130.75,27240.0,26860.71,27095.92,9100.69076,1894.94,1899.06,1877.0,1892.09,17125.9897,14502.2,14537.2,14464.9,14484.2,0.0
2023-06-02 16:00:00,27095.93,27287.64,27006.22,27239.02,6294.35686,1892.09,1910.69,1887.13,1907.77,9976.67418,14484.4,14600.7,14443.5,14565.2,0.0
2023-06-02 20:00:00,27239.03,27300.0,27143.37,27242.59,3536.05893,1907.77,1910.44,1902.42,1906.8,5102.41511,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-03 00:00:00,27242.59,27242.6,27092.0,27143.2,2715.88602,1906.8,1907.96,1897.87,1899.89,2900.16715,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-03 04:00:00,27143.2,27212.78,27105.73,27174.42,1822.46448,1899.89,1905.87,1897.69,1902.65,1937.42312,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-03 08:00:00,27174.42,27181.0,27112.73,27129.79,2020.98723,1902.65,1906.5,1899.44,1903.89,1931.37774,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-03 12:00:00,27129.78,27333.29,27126.85,27305.26,3088.32066,1903.89,1906.47,1891.5,1903.21,4060.10784,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-03 16:00:00,27305.27,27318.63,27025.59,27096.36,4087.75798,1903.21,1903.75,1882.77,1886.16,8841.07654,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-03 20:00:00,27096.37,27124.68,26914.93,27069.22,2859.9248,1886.16,1892.5,1882.0,1892.1,4270.30729,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-04 00:00:00,27069.22,27100.43,26951.0,27061.38,2017.63875,1892.1,1894.78,1884.39,1893.99,2926.43513,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-04 04:00:00,27061.37,27163.94,27027.0,27150.45,2458.23876,1893.99,1901.41,1890.93,1900.14,2749.42856,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-04 08:00:00,27150.46,27249.86,27123.81,27198.55,2737.05084,1900.14,1908.39,1898.7,1902.77,2688.02113,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-04 12:00:00,27198.54,27298.0,27160.11,27179.0,3447.67191,1902.77,1914.0,1899.5,1901.71,4532.32566,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-04 16:00:00,27179.0,27222.0,27155.0,27213.11,1986.61888,1901.71,1905.67,1896.17,1904.78,3225.53082,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-04 20:00:00,27213.11,27455.02,27043.65,27115.21,6611.19135,1904.78,1912.51,1884.85,1890.0,13439.14424,14565.6,14577.9,14526.2,14559.7,0.0
2023-06-05 00:00:00,27115.2,27129.33,26791.04,26843.58,6449.76559,1890.0,1890.8,1867.02,1869.44,14137.02656,14552.0,14556.9,14490.8,14506.0,0.0
2023-06-05 04:00:00,26843.57,26870.54,26740.38,26829.99,5422.13247,1869.44,1873.47,1862.2,1873.29,5652.83287,14506.2,14524.1,14494.7,14502.0,0.0
2023-06-05 08:00:00,26830.0,26840.77,26668.0,26773.39,4723.46593,1873.29,1873.75,1863.25,1869.99,5842.39568,14502.3,14552.4,14498.0,14519.3,0.0
2023-06-05 12:00:00,26773.39,26817.61,26000.0,26007.53,14719.7066,1869.99,1871.08,1819.58,1820.89,26784.95917,14519.8,14546.4,14506.4,14538.6,0.0
2023-06-05 16:00:00,26007.53,26074.51,25388.0,25629.99,27456.05814,1820.89,1824.08,1778.44,1806.33,45247.04972,14538.6,14670.4,14534.8,14669.1,0.0
2023-06-05 20:00:00,25630.0,25858.42,25509.98,25728.2,7034.47432,1806.33,1815.89,1793.78,1810.25,7175.59097,14669.4,14672.8,14522.1,14561.2,0.0
2023-06-06 00:00:00,25728.2,25801.09,25601.0,25730.83,5737.28976,1810.25,1813.62,1802.75,1811.91,4976.97325,14556.4,14564.8,14536.6,14554.0,0.0
2023-06-06 04:00:00,25730.83,25821.41,25706.18,25722.33,4562.45045,1811.91,1818.87,1811.08,1813.13,5376.58075,14554.1,14580.4,14552.2,14568.0,0.0
2023-06-06 08:00:00,25722.34,25797.0,25640.33,25686.64,4705.4168,1813.13,1822.36,1808.6,1813.0,4426.41286,14568.4,14593.8,14547.0,14561.3,0.0
2023-06-06 12:00:00,25686.64,26143.69,25351.02,26066.11,18580.6297,1813.0,1846.16,1797.25,1842.32,31562.54569,14562.1,14574.0,14543.8,14551.6,0.0
2023-06-06 16:00:00,26066.12,27216.89,26066.11,27080.13,21954.76955,1842.32,1898.23,1842.32,1891.95,33132.5809,14551.6,14603.5,14485.1,14512.6,0.0
2023-06-06 20:00:00,27080.12,27355.33,26857.92,27230.08,12852.04812,1891.95,1895.11,1874.28,1884.02,13194.24148,14512.4,14582.8,14510.8,14574.6,0.0
2023-06-07 00:00:00,27230.07,27391.77,26720.47,26909.01,11374.06381,1884.02,1897.22,1871.58,1877.25,10805.5976,14578.1,14583.2,14557.5,14573.9,0.0
2023-06-07 04:00:00,26909.01,26980.04,26753.01,26795.87,5395.14109,1877.25,1883.58,1874.84,1875.2,4632.07988,14574.0,14575.8,14550.2,14562.6,0.0
2023-06-07 08:00:00,26795.87,26968.0,26352.0,26896.14,12299.41041,1875.2,1878.33,1842.77,1870.02,16807.01769,14562.5,14567.4,14520.0,14538.3,0.0
2023-06-07 12:00:00,26896.14,26932.1,26236.0,26349.52,16129.1175,1870.02,1870.99,1835.36,1839.11,22517.6981,14538.2,14595.8,14531.1,14580.0,0.0
2023-06-07 16:00:00,26349.52,26553.78,26240.47,26482.42,7669.83392,1839.11,1852.46,1833.23,1850.58,13831.11615,14579.8,14656.6,14355.8,14371.6,0.0
2023-06-07 20:00:00,26482.43,26493.3,26125.01,26339.34,6751.87691,1850.58,1851.38,1820.68,1832.34,15140.11126,14372.6,14391.5,14287.7,14298.3,0.0
2023-06-08 00:00:00,26339.34,26470.0,26210.0,26344.17,5218.61987,1832.34,1841.21,1828.56,1834.85,6210.2683,14300.2,14320.5,14291.3,14317.8,0.0
2023-06-08 04:00:00,26344.16,26523.93,26290.19,26444.69,3725.37329,1834.85,1846.02,1833.01,1841.97,4914.60796,14317.6,14321.2,14243.8,14254.8,0.0
2023-06-08 08:00:00,26444.68,26504.94,26368.04,26432.0,3204.5364,1841.97,1848.76,1838.19,1843.63,4396.07974,14254.9,14317.7,14240.4,14306.6,0.0
2023-06-08 12:00:00,26432.01,26810.0,26300.0,26721.68,10657.94023,1843.63,1861.19,1838.1,1855.92,14462.90967,14306.6,14354.4,14271.7,14342.6,0.0
2023-06-08 16:00:00,26721.69,26732.24,26414.02,26539.9,5458.16496,1855.92,1856.29,1841.54,1847.57,6209.34591,14342.6,14506.7,14311.9,14465.2,0.0
2023-06-08 20:00:00,26539.86,26649.97,26488.01,26498.61,2810.87608,1847.57,1854.08,1845.24,1845.66,4294.2188,14465.6,14510.0,14404.4,14504.5,0.0
2023-06-09 00:00:00,26498.62,26596.58,26269.91,26483.7,5322.52752,1845.66,1849.09,1826.93,1838.25,9334.97025,14501.5,14501.5,14468.7,14473.5,0.0
2023-06-09 04:00:00,26483.69,26576.55,26424.35,26493.43,3615.92481,1838.25,1841.45,1831.51,1836.42,3877.61032,14473.5,14491.0,14469.5,14474.3,0.0
2023-06-09 08:00:00,26493.44,26685.43,26491.66,26610.19,4887.18214,1836.42,1847.44,1834.77,1843.92,5077.07204,14474.1,14493.5,14445.9,14487.6,0.0
2023-06-09 12:00:00,26610.18,26783.33,26452.86,26477.37,7205.6206,1843.92,1855.09,1840.0,1841.66,13487.62801,14487.6,14548.0,14475.2,14543.5,0.0
2023-06-09 16:00:00,26477.36,26529.54,26383.05,26407.15,4445.40191,1841.66,1843.32,1830.5,1831.04,7893.08981,14543.8,14677.7,14487.7,14543.9,0.0
2023-06-09 20:00:00,26407.15,26500.0,26397.11,26477.81,2458.05272,1831.04,1840.89,1828.5,1840.25,4725.05066,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-10 00:00:00,26477.8,26533.87,26266.0,26323.07,5021.65979,1840.25,1844.9,1822.22,1827.41,10315.23579,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-10 04:00:00,26323.07,26349.17,25456.41,25651.09,28094.05597,1827.41,1829.97,1724.63,1732.3,52900.36136,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-10 08:00:00,25651.08,25750.25,25561.25,25731.4,7165.46892,1732.3,1749.54,1716.38,1748.08,16810.91897,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-10 12:00:00,25731.41,25731.41,25572.94,25628.8,5268.77063,1748.08,1748.08,1732.8,1737.35,9502.28269,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-10 16:00:00,25628.81,26154.0,25358.0,25750.0,14974.92299,1737.35,1772.72,1718.62,1744.4,28122.79121,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-10 20:00:00,25750.01,25932.02,25679.59,25841.21,4419.72278,1744.4,1757.4,1738.51,1751.39,8005.23997,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-11 00:00:00,25841.22,25864.32,25695.0,25727.51,4218.10619,1751.39,1752.29,1743.72,1751.49,6164.41439,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-11 04:00:00,25727.51,25834.59,25634.7,25741.33,3668.97441,1751.49,1759.3,1744.0,1752.84,4958.50485,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-11 08:00:00,25741.32,25842.44,25695.0,25796.06,3776.68664,1752.84,1755.49,1745.07,1752.15,3984.12383,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-11 12:00:00,25796.05,25806.11,25672.68,25751.36,4082.10621,1752.15,1752.48,1738.46,1741.06,9123.21308,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-11 16:00:00,25751.36,26106.66,25738.07,26030.89,8314.30254,1741.06,1768.22,1740.03,1762.19,16969.28688,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-11 20:00:00,26030.89,26206.88,25745.03,25925.55,5954.11996,1762.19,1778.1,1741.66,1752.62,13776.81705,14544.0,14606.0,14529.6,14554.7,0.0
2023-06-12 00:00:00,25925.54,26028.5,25602.11,25791.29,6665.93933,1752.62,1755.36,1719.77,1735.27,13946.60839,14553.5,14604.1,14550.3,14591.0,0.0
2023-06-12 04:00:00,25791.29,25905.63,25744.06,25802.98,3896.06919,1735.27,1747.85,1732.33,1736.42,6800.96039,14591.0,14596.4,14572.3,14579.9,0.0
2023-06-12 08:00:00,25802.97,26106.48,25780.0,25988.83,5833.76222,1736.42,1759.5,1734.15,1745.47,11343.9574,14579.9,14638.1,14577.8,14635.7,0.0
2023-06-12 12:00:00,25988.82,25993.6,25734.47,25824.63,5467.66761,1745.47,1747.06,1729.12,1731.75,9281.3457,14635.3,14650.0,14598.7,14634.4,0.0
2023-06-12 16:00:00,25824.63,25966.18,25652.04,25824.23,5214.5963,1731.75,1747.09,1720.0,1733.07,15348.28677,14634.5,14677.1,14582.5,14671.2,0.0
2023-06-12 20:00:00,25824.23,25970.05,25804.3,25905.19,2822.47428,1733.07,1746.03,1730.47,1742.47,5374.49067,14671.2,14828.5,14666.7,14827.7,0.0
2023-06-13 00:00:00,25905.2,26157.99,25818.07,26063.85,6646.9644,1742.47,1756.06,1728.5,1747.22,9646.22968,14823.6,14844.9,14815.4,14817.2,0.0
2023-06-13 04:00:00,26063.85,26133.03,25973.7,26073.92,3654.18194,1747.22,1753.16,1741.21,1748.12,4050.68474,14817.3,14872.2,14815.0,14866.1,0.0
2023-06-13 08:00:00,26073.91,26272.25,26060.77,26191.81,7274.19395,1748.12,1759.33,1746.33,1753.8,8376.62499,14866.0,14905.2,14860.0,14891.9,0.0
2023-06-13 12:00:00,26191.81,26433.21,25712.57,25759.54,15947.44516,1753.8,1766.34,1724.17,1730.0,21221.49604,14891.9,14933.7,14788.7,14933.6,0.0
2023-06-13 16:00:00,25759.54,25978.37,25739.38,25902.84,4582.14533,1730.0,1750.89,1729.14,1740.25,5622.7842,14934.1,14973.9,14785.8,14925.4,0.0
2023-06-13 20:00:00,25902.83,25959.26,25808.1,25934.25,2960.67775,1740.25,1744.47,1733.71,1740.21,4206.16691,14925.2,14937.8,14835.1,14927.0,0.0
2023-06-14 00:00:00,25934.24,26055.99,25911.6,25985.07,3250.7713,1740.21,1748.05,1738.22,1746.11,3319.10104,14938.0,14940.2,14911.3,14911.6,0.0
2023-06-14 04:00:00,25985.06,26005.36,25837.13,25897.72,3115.6103,1746.11,1746.94,1737.07,1741.5,2733.81554,14912.3,14931.1,14912.3,14921.7,0.0
2023-06-14 08:00:00,25897.71,26028.58,25885.35,25975.71,3129.69928,1741.5,1749.92,1741.01,1745.96,2657.26965,14921.6,14972.3,14901.8,14954.8,0.0
2023-06-14 12:00:00,25975.71,26085.33,25927.22,25986.75,4693.52887,1745.96,1749.0,1737.54,1741.01,5524.89516,14954.7,14965.2,14921.1,14925.7,0.0
2023-06-14 16:00:00,25986.74,26098.0,25753.38,25874.59,8531.61707,1741.01,1748.22,1720.08,1728.4,17075.22807,14925.7,15036.5,14874.8,14998.1,0.0
2023-06-14 20:00:00,25874.58,25879.69,24820.56,25128.6,22356.08926,1728.4,1728.78,1627.32,1651.0,44569.01249,14998.5,15064.7,14797.0,15054.9,0.0
2023-06-15 00:00:00,25128.6,25206.52,25030.01,25065.35,4255.38633,1651.0,1656.05,1643.94,1652.16,4807.11715,15041.4,15052.1,15028.9,15032.9,0.0
2023-06-15 04:00:00,25065.35,25072.35,24872.35,24983.8,7733.13657,1652.16,1653.47,1632.24,1640.0,9312.5372,15032.2,15036.9,14988.5,15016.1,0.0
2023-06-15 08:00:00,24983.81,25050.0,24800.0,25014.97,8784.77975,1640.0,1644.97,1627.5,1642.96,10726.7458,15015.8,15029.9,14944.8,14946.9,0.0
2023-06-15 12:00:00,25014.97,25108.54,24921.11,24959.95,8435.0323,1642.96,1651.93,1636.06,1642.44,12964.86149,14946.8,14959.3,14889.9,14945.8,0.0
2023-06-15 16:00:00,24959.96,25518.49,24929.0,25455.49,9617.56919,1642.44,1672.09,1634.32,1669.15,9921.08594,14945.7,15147.5,14936.0,15122.6,0.0
2023-06-15 20:00:00,25455.49,25759.01,25220.25,25598.49,9838.95649,1669.15,1681.25,1654.9,1667.0,7278.82012,15122.6,15263.8,15085.5,15190.5,0.0
2023-06-16 00:00:00,25598.49,25606.59,25440.39,25561.74,3915.20068,1667.0,1669.48,1660.08,1667.17,3214.97356,15195.5,15198.6,15151.6,15157.8,0.0
2023-06-16 04:00:00,25561.75,25629.73,25475.84,25537.01,4070.48779,1667.17,1674.8,1666.76,1670.92,3390.49595,15157.6,15178.6,15139.9,15168.9,0.0
2023-06-16 08:00:00,25537.0,25624.38,25462.03,25474.51,5108.24521,1670.92,1677.44,1663.82,1664.46,7965.15354,15169.1,15234.0,15160.4,15222.0,0.0
2023-06-16 12:00:00,25474.51,25896.78,25175.56,25840.01,12940.05194,1664.46,1686.97,1649.81,1682.35,14821.0318,15222.0,15266.2,15193.2,15256.9,0.0
2023-06-16 16:00:00,25840.0,26518.0,25774.02,26382.43,20866.29228,1682.35,1729.08,1677.89,1722.56,26131.25402,15257.4,15299.4,15149.4,15227.1,0.0
2023-06-16 20:00:00,26382.43,26464.58,26287.97,26345.0,4696.63872,1722.56,1728.94,1716.0,1718.04,4655.63865,15227.4,15232.4,15083.3,15125.7,0.0
2023-06-17 00:00:00,26345.01,26372.4,26181.0,26262.16,3497.08278,1718.04,1721.8,1714.46,1718.99,2509.5576,15227.4,15232.4,15083.3,15125.7,0.0
2023-06-17 04:00:00,26262.17,26839.99,26246.0,26593.57,9565.95016,1718.99,1772.0,1717.71,1744.55,14391.4914,15227.4,15232.4,15083.3,15125.7,0.0
2023-06-17 08:00:00,26593.58,26657.09,26473.5,26507.76,4665.11979,1744.55,1747.19,1733.92,1738.49,4581.87583,15227.4,15232.4,15083.3,15125.7,0.0
2023-06-17 12:00:00,26507.75,26585.48,26311.0,26410.82,5426.02563,1738.49,1742.25,1718.14,1728.01,7522.75994,15227.4,15232.4,15083.3,15125.7,0.0
2023-06-17 16:00:00,26410.82,26538.37,26378.95,26475.3,2713.13332,1728.01,1732.44,1721.67,1728.2,4530.10264,15227.4,15232.4,15083.3,15125.7,0.0
2023-06-17 20:00:00,26475.31,26595.13,26465.42,26516.99,1974.90782,1728.2,1732.45,1723.2,1727.76,2903.19288,15227.4,15232.4,15083.3,15125.7,0.0
2023-06-18 00:00:00,26516.99,26548.63,26378.98,26548.45,2397.66907,1727.76,1730.19,1720.62,1729.0,2956.48192,15227.4,15232.4,15083.3,15125.7,0.0
2023-06-18 04:00:00,26548.46,26680.0,26472.03,26584.98,4069.09898,1729.0,1738.64,1722.73,1729.95,4106.12417,15227.4,15232.4,15083.3,15125.7,0.0
